START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
6,12.93,12.93,3,9.20,9.20,4,9.50,9.50,1,8.81,8.81,5,9.53,9.53,2,9.03,9.03,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
4,8.32,21.25,2,11.89,21.09,6,12.18,21.68,3,12.36,21.17,1,11.49,21.02,5,12.24,21.27,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
5,11.91,33.16,1,11.46,32.55,6,11.83,33.51,2,11.83,33.00,4,12.14,33.16,3,11.82,33.09,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
2,11.71,44.87,1,12.25,44.80,6,11.47,44.98,4,11.90,44.90,3,11.73,44.89,5,11.82,44.91,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
4,11.61,56.48,3,11.60,56.40,6,15.44,1:00.42,1,10.96,55.86,5,11.79,56.68,2,11.36,56.27,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
4,10.51,1:06.99,2,10.43,1:06.83,,,,3,10.98,1:06.84,5,10.51,1:07.19,1,10.46,1:06.73,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
5,11.29,1:18.28,3,11.16,1:17.99,6,,1:18.44,1,10.84,1:17.68,4,11.01,1:18.20,2,11.24,1:17.97,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
4,9.92,1:28.20,3,9.95,1:27.94,6,9.91,1:28.35,1,10.10,1:27.78,5,10.02,1:28.22,2,9.95,1:27.92,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
2,9.48,1:37.68,3,9.95,1:37.89,6,9.87,1:38.22,4,10.20,1:37.98,5,9.86,1:38.08,1,9.24,1:37.16,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
2,9.46,1:47.14,3,9.28,1:47.17,6,9.84,1:48.06,5,9.93,1:47.91,4,9.80,1:47.88,1,9.80,1:46.96,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
2,9.43,1:56.57,3,9.44,1:56.61,6,9.80,1:57.86,4,9.59,1:57.50,5,9.65,1:57.53,1,9.43,1:56.39,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
1,9.66,2:06.23,3,10.31,2:06.92,6,10.18,2:08.04,4,9.80,2:07.30,5,10.27,2:07.80,2,9.87,2:06.26,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
2,9.83,2:16.06,4,10.37,2:17.29,5,10.08,2:18.12,3,9.93,2:17.23,6,10.51,2:18.31,1,9.74,2:16.00,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
1,10.11,2:26.169,4,10.90,2:28.181,5,10.19,2:28.305,3,10.86,2:28.085,6,11.87,2:30.175,2,10.25,2:26.246,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,w,Semifinals,3
