LEE Yu Bin POSITION,LEE Yu Bin LAP TIME,LEE Yu Bin ELAPSED TIME,SEO Whi Min POSITION,SEO Whi Min LAP TIME,SEO Whi Min ELAPSED TIME,BINEY Maame POSITION,BINEY Maame LAP TIME,BINEY Maame ELAPSED TIME,STORMOWSKA Kamila POSITION,STORMOWSKA Kamila LAP TIME,STORMOWSKA Kamila ELAPSED TIME,HAN Soo Lim POSITION,HAN Soo Lim LAP TIME,HAN Soo Lim ELAPSED TIME
1,7.36,7.36,4,7.83,7.83,3,7.57,7.57,2,7.46,,5,8.01,8.01
1,9.40,16.76,4,9.33,17.16,3,9.40,16.97,2,9.42,,5,9.41,17.42
1,8.90,25.66,4,8.88,26.04,2,8.93,25.90,3,9.07,,5,9.64,27.06
1,8.99,34.65,3,9.33,35.37,2,9.11,35.01,4,9.56,,5,10.92,37.98
1,9.27,43.92,3,8.97,44.34,2,9.00,44.01,4,9.54,,5,12.53,50.51
