KIKUCHI Sumire POSITION,KIKUCHI Sumire LAP TIME,KIKUCHI Sumire ELAPSED TIME,LIN Yue POSITION,LIN Yue LAP TIME,LIN Yue ELAPSED TIME,Louise MILESI POSITION,Louise MILESI LAP TIME,Louise MILESI ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME
3,7.85,7.85,1,7.45,7.45,4,7.99,7.99,2,7.65,7.65
3,9.68,17.53,1,9.57,17.02,4,10.08,18.07,2,9.48,17.13
3,9.03,26.56,1,9.16,26.18,4,9.47,27.54,2,9.17,26.30
3,9.13,35.69,1,9.24,35.42,4,9.60,37.14,2,9.30,35.60
3,9.41,45.093,1,9.52,44.934,4,9.95,47.084,2,9.42,45.013
