START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,7.81,7.81,1,7.58,7.58,2,7.70,7.70,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",500m,w,RepHeats,3
3,9.82,17.63,1,9.83,17.41,2,9.86,17.56,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",500m,w,RepHeats,3
3,9.38,27.01,1,9.44,26.85,2,9.38,26.94,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",500m,w,RepHeats,3
3,9.51,36.52,1,9.50,36.35,2,9.52,36.46,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",500m,w,RepHeats,3
3,9.77,46.285,1,9.74,46.082,2,9.72,46.180,2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",500m,w,RepHeats,3
