Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Ellen WIEGERS POSITION,Ellen WIEGERS LAP TIME,Ellen WIEGERS ELAPSED TIME,Mara ZINI POSITION,Mara ZINI LAP TIME,Mara ZINI ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME
0,15.278,15.278,0,15.263,15.263,0,14.988,14.988,0,15.321,15.321
0,10.225,25.503,0,10.780,26.044,0,10.674,25.661,0,10.624,25.945
0,10.518,36.021,0,10.140,36.184,0,10.195,35.856,0,10.210,36.155
0,10.260,46.281,0,10.389,46.573,0,10.476,46.331,0,10.406,46.561
0,10.434,56.715,0,10.401,56.974,0,10.429,56.761,0,10.405,56.966
0,9.966,1:06.681,0,10.059,1:07.033,0,9.943,1:06.703,0,10.043,1:07.009
0,9.828,1:16.509,0,9.811,1:16.844,0,9.857,1:16.561,0,9.467,1:16.476
0,10.006,1:26.515,0,9.870,1:26.714,0,9.908,1:26.469,0,9.433,1:25.909
0,10.522,1:37.037,0,10.317,1:37.031,0,10.378,1:36.846,0,10.116,1:36.025
