START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,9.22,,1,9.13,,3,9.32,9.32,4,9.47,9.47,5,9.62,9.62,6,9.75,9.75,7,9.86,9.86,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
1,12.42,,2,12.65,,3,12.56,21.88,4,12.64,22.11,5,12.61,22.23,6,12.66,22.41,7,12.65,22.51,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
2,10.94,,3,10.89,,1,10.69,32.57,4,10.75,32.86,5,10.75,32.98,6,10.71,33.12,7,10.73,33.24,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
2,10.57,,3,10.57,,1,10.51,43.08,3,10.38,43.24,5,10.40,43.38,6,10.36,43.48,7,10.33,43.57,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
3,11.06,,4,11.10,,1,10.96,54.04,2,10.89,54.13,5,11.09,54.47,7,11.13,54.61,6,10.99,54.56,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
4,10.12,,5,10.10,,1,10.11,1:04.15,2,10.10,1:04.23,6,10.05,1:04.52,7,10.04,1:04.65,3,9.71,1:04.27,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
4,9.51,,4,9.40,,3,9.59,1:13.74,1,9.40,1:13.63,6,9.47,1:13.99,7,9.47,1:14.12,2,9.38,1:13.65,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
7,9.75,,4,9.48,,3,9.47,1:23.21,1,9.41,1:23.04,4,9.33,1:23.32,6,9.35,1:23.47,2,9.48,1:23.13,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
7,9.41,,5,9.39,,2,9.41,1:32.62,1,9.49,1:32.53,4,9.38,1:32.70,6,9.41,1:32.88,2,9.49,1:32.62,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
7,9.48,,5,9.49,,1,9.32,1:41.94,2,9.42,1:41.95,4,9.43,1:42.13,6,9.43,1:42.31,3,9.43,1:42.05,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
7,9.67,,5,9.44,,1,9.25,1:51.19,2,9.33,1:51.28,3,9.48,1:51.61,6,9.42,1:51.73,3,9.56,1:51.61,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
7,10.11,,3,9.40,,1,9.67,2:00.86,2,9.65,2:00.93,5,9.83,2:01.44,4,9.33,2:01.06,6,10.13,2:01.74,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
6,10.66,,3,9.80,,1,9.87,2:10.73,4,9.92,2:10.85,5,10.20,2:11.64,2,9.74,2:10.80,7,11.56,2:13.30,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
6,11.06,,3,10.08,,2,10.00,2:20.73,4,10.29,2:21.14,5,10.59,2:22.23,1,9.72,2:20.52,7,13.34,2:26.64,2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1500m,w,Semifinals,2
