Ivita KRUMINA POSITION,Ivita KRUMINA LAP TIME,Ivita KRUMINA ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Tatiana ZIMOVA POSITION,Tatiana ZIMOVA LAP TIME,Tatiana ZIMOVA ELAPSED TIME
4,8.157,8.157,1,7.487,7.487,2,7.549,7.549,3,8.004,8.004
4,10.901,19.058,1,10.043,17.529,2,10.084,17.633,3,10.287,18.291
4,10.737,29.794,1,9.630,27.158,2,9.590,27.223,3,9.923,28.214
4,10.988,40.782,2,9.812,36.970,1,9.740,36.962,3,9.893,38.106
4,11.54,52.319,1,10.09,47.051,2,10.20,47.158,3,10.19,48.290
