Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Subodh Balavant PATIL POSITION,Subodh Balavant PATIL LAP TIME,Subodh Balavant PATIL ELAPSED TIME
1,7.01,7.01,2,7.18,7.18,3,7.31,7.31,4,8.32,8.32
1,9.47,16.48,2,9.40,16.58,3,9.37,16.68,4,10.89,19.21
1,8.75,25.23,2,8.74,25.32,3,8.74,25.42,4,10.41,29.62
1,8.82,34.05,3,8.80,34.12,2,8.69,34.11,4,10.84,40.46
1,8.89,42.936,3,9.06,43.176,2,8.94,43.050,4,11.28,51.733
