Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME
0,7.339,7.339,0,7.327,7.327,0,7.712,7.712,0,7.696,7.696
0,9.694,17.033,0,9.622,16.949,0,9.599,17.311,0,9.840,17.535
0,9.306,26.338,0,9.275,26.225,0,9.155,26.467,0,9.254,26.789
0,9.185,35.523,0,9.295,35.520,0,9.432,35.898,0,9.538,36.326
0,,,0,,,0,,,0,,
