HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,KIM Hyun-Kon POSITION,KIM Hyun-Kon LAP TIME,KIM Hyun-Kon ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME
0,12.066,12.066,0,12.272,12.272,0,12.419,12.419,0,12.440,12.440
0,9.894,21.960,0,9.887,22.159,0,9.856,22.275,0,9.826,22.266
0,9.150,31.110,0,9.580,31.739,0,9.688,31.963,0,9.634,31.900
0,9.966,41.076,0,9.458,41.197,0,9.320,41.283,0,9.240,41.140
0,9.037,50.113,0,9.309,50.506,0,9.120,50.403,0,8.878,50.018
0,9.136,59.248,0,9.171,59.678,0,9.219,59.622,0,9.320,59.338
0,9.247,1:08.496,0,9.307,1:08.985,0,9.165,1:08.787,0,9.226,1:08.564
0,9.393,1:17.888,0,9.260,1:18.244,0,9.058,1:17.845,0,9.102,1:17.666
0,9.171,1:27.059,0,9.940,1:28.184,0,9.892,1:27.738,0,25.126,1:42.793
