Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Janis PIUSS POSITION,Janis PIUSS LAP TIME,Janis PIUSS ELAPSED TIME
1,6.90,6.90,2,6.97,6.97,0,,,3,7.55,7.55
1,8.97,15.88,2,9.17,16.15,0,,,3,9.75,17.30
1,9.05,24.94,2,8.92,25.07,0,,,3,9.62,26.93
1,8.92,33.86,2,8.97,34.05,0,,,3,9.61,36.54
1,9.18,43.031,2,9.04,43.086,0,,DNS,3,9.83,46.366
