KANG Yun-Mi POSITION,KANG Yun-Mi LAP TIME,KANG Yun-Mi ELAPSED TIME,LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,Hiroko SADAKANE POSITION,Hiroko SADAKANE LAP TIME,Hiroko SADAKANE ELAPSED TIME,Anna ROMANOWICZ POSITION,Anna ROMANOWICZ LAP TIME,Anna ROMANOWICZ ELAPSED TIME
0,16.639,16.639,0,16.613,16.613,0,16.749,16.749,0,16.828,16.828
0,13.619,30.258,0,13.605,30.217,0,13.660,30.409,0,13.590,30.418
0,12.211,42.469,0,12.014,42.231,0,12.165,42.574,0,12.112,42.530
0,11.846,54.315,0,11.879,54.110,0,11.704,54.278,0,11.945,54.474
0,10.933,1:05.248,0,10.983,1:05.093,0,11.067,1:05.345,0,10.836,1:05.310
0,10.346,1:15.594,0,10.391,1:15.483,0,10.301,1:15.646,0,10.377,1:15.687
0,9.984,1:25.578,0,9.934,1:25.417,0,10.011,1:25.657,0,10.012,1:25.699
0,9.630,1:35.208,0,9.766,1:35.184,0,9.681,1:35.339,0,9.921,1:35.620
0,,,0,,,0,,,0,,
