Alex STANLEY POSITION,Alex STANLEY LAP TIME,Alex STANLEY ELAPSED TIME,YANG Shin-Young POSITION,YANG Shin-Young LAP TIME,YANG Shin-Young ELAPSED TIME,Ilsiyar SHARAFUTDINOVA POSITION,Ilsiyar SHARAFUTDINOVA LAP TIME,Ilsiyar SHARAFUTDINOVA ELAPSED TIME
0,8.144,8.144,0,7.799,7.799,0,7.970,7.970
0,10.420,18.564,0,10.046,17.845,0,10.215,18.185
0,9.792,28.356,0,9.731,27.576,0,9.864,28.048
0,10.024,38.380,0,9.495,37.071,0,10.032,38.081
0,,,0,,,0,,
