START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,13.84,13.84,2,13.73,13.73,1,13.57,13.57,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
3,10.62,24.46,2,10.66,24.39,1,10.68,24.25,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
3,10.87,35.33,2,10.80,35.19,1,10.81,35.06,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
3,10.49,45.82,2,10.53,45.72,1,10.55,45.61,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
3,10.53,56.35,2,10.56,56.28,1,10.51,56.12,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
3,10.52,1:06.87,2,10.54,1:06.82,1,10.59,1:06.71,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
1,10.05,1:16.92,3,10.40,1:17.22,2,10.48,1:17.19,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
1,10.11,1:27.03,3,10.77,1:27.99,2,10.75,1:27.94,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
1,10.71,1:37.740,2,10.95,1:38.937,3,11.06,1:38.995,2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(2),w,RepHeats,2
