LANSER Erica POSITION,LANSER Erica LAP TIME,LANSER Erica ELAPSED TIME,Hiroko SADAKANE POSITION,Hiroko SADAKANE LAP TIME,Hiroko SADAKANE ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME
0,17.233,17.233,0,16.659,16.659,0,17.065,17.065
0,13.386,30.619,0,13.698,30.357,0,13.604,30.670
0,13.065,43.684,0,13.113,43.470,0,13.029,43.698
0,12.194,55.878,0,12.228,55.698,0,12.348,56.046
0,11.109,1:06.987,0,11.241,1:06.939,0,10.652,1:06.698
0,10.343,1:17.330,0,10.122,1:17.061,0,10.677,1:17.374
0,10.715,1:28.045,0,9.763,1:26.824,0,9.594,1:26.968
0,10.408,1:38.453,0,9.670,1:36.494,0,9.695,1:36.664
0,,,0,,,0,,
