Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Claudio RINALDI POSITION,Claudio RINALDI LAP TIME,Claudio RINALDI ELAPSED TIME
0,13.580,13.580,0,13.930,13.930,0,13.283,13.283,0,13.577,13.577,0,13.852,13.852
0,10.409,23.990,0,10.569,24.499,0,10.260,23.543,0,10.414,23.991,0,10.529,24.381
0,10.071,34.061,0,9.927,34.426,0,10.196,33.739,0,10.115,34.107,0,9.908,34.289
0,9.581,43.641,0,9.618,44.044,0,9.581,43.320,0,9.558,43.665,0,9.470,43.759
0,9.524,53.165,0,9.452,53.495,0,9.347,52.667,0,9.540,53.205,0,9.621,53.380
0,9.419,1:02.583,0,9.513,1:03.008,0,9.642,1:02.309,0,9.176,1:02.381,0,9.361,1:02.741
0,9.731,1:12.314,0,9.579,1:12.587,0,9.338,1:11.647,0,9.383,1:11.764,0,9.639,1:12.380
0,9.835,1:22.149,0,9.909,1:22.496,0,9.029,1:20.676,0,9.241,1:21.005,0,9.945,1:22.325
0,,,0,,,0,,,0,,,0,,
