Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME,Sarah LANG POSITION,Sarah LANG LAP TIME,Sarah LANG ELAPSED TIME,Ranya EZZI POSITION,Ranya EZZI LAP TIME,Ranya EZZI ELAPSED TIME
0,7.426,7.426,0,7.666,7.666,0,7.963,7.963,0,7.978,7.978
0,9.823,17.249,0,9.657,17.323,0,9.961,17.925,0,10.023,18.001
0,9.506,26.755,0,9.555,26.878,0,9.527,27.451,0,9.488,27.489
0,9.657,36.412,0,9.627,36.505,0,9.615,37.067,0,9.678,37.166
0,9.851,46.263,0,10.049,46.554,0,9.831,46.897,0,9.749,46.916
