KIM Joon Chun POSITION,KIM Joon Chun LAP TIME,KIM Joon Chun ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,GOEMINNE Gert-Jan POSITION,GOEMINNE Gert-Jan LAP TIME,GOEMINNE Gert-Jan ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,Jose CAVALLI POSITION,Jose CAVALLI LAP TIME,Jose CAVALLI ELAPSED TIME
1,6.92,6.92,3,7.03,7.03,4,7.24,7.24,2,6.99,6.99,5,7.43,7.43
1,8.88,15.80,3,8.96,15.99,4,9.00,16.24,2,8.97,15.96,5,9.05,16.48
1,8.51,24.31,3,8.71,24.70,4,8.70,24.94,2,8.46,24.42,5,8.60,25.08
1,8.64,32.95,3,8.84,33.54,4,8.81,33.75,2,8.64,33.06,4,8.67,33.75
1,8.83,41.757,3,9.07,42.593,4,9.02,42.763,2,8.76,41.807,5,9.29,43.018
