Rudy KOEK POSITION,Rudy KOEK LAP TIME,Rudy KOEK ELAPSED TIME,Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Dejan HORVACKI POSITION,Dejan HORVACKI LAP TIME,Dejan HORVACKI ELAPSED TIME
0,12.984,12.984,0,12.995,12.995,0,12.851,12.851,0,13.887,13.887
0,9.920,22.904,0,9.913,22.908,0,9.969,22.819,0,10.909,24.796
0,9.512,32.417,0,9.260,32.168,0,9.515,32.334,0,10.768,35.564
0,9.595,42.011,0,9.550,41.718,0,9.530,41.864,0,10.708,46.272
0,9.489,51.500,0,9.548,51.266,0,9.585,51.449,0,10.776,57.048
0,9.497,1:00.997,0,9.443,1:00.709,0,9.399,1:00.848,0,11.283,1:08.331
0,9.391,1:10.388,0,9.450,1:10.158,0,9.484,1:10.333,0,12.392,1:20.723
0,9.532,1:19.920,0,9.437,1:19.595,0,9.596,1:19.928,0,12.162,1:32.885
0,9.698,1:29.617,0,9.868,1:29.463,0,9.682,1:29.610,0,11.721,1:44.605
