START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,11.91,11.91,2,12.12,12.12,3,12.32,12.32,4,12.53,12.53,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.42,21.33,2,9.49,21.61,3,9.46,21.78,4,9.37,21.90,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.64,30.97,2,9.55,31.16,3,9.46,31.24,4,9.54,31.44,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.31,40.28,2,9.53,40.69,4,9.55,40.79,3,9.34,40.78,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.39,49.67,2,9.27,49.96,3,9.34,50.13,4,9.52,50.30,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.51,59.18,2,9.32,59.28,3,9.31,59.44,4,9.44,59.74,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.41,1:08.59,2,9.50,1:08.78,3,9.60,1:09.04,4,9.39,1:09.13,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.57,1:18.16,2,9.61,1:18.39,3,9.50,1:18.54,4,9.63,1:18.76,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.56,1:27.72,2,9.57,1:27.96,3,9.61,1:28.15,4,9.51,1:28.27,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.36,1:37.08,2,9.43,1:37.39,4,14.37,1:42.52,3,9.29,1:37.56,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.34,1:46.42,2,9.35,1:46.74,4,4.61,1:47.13,3,9.34,1:46.90,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.32,1:55.74,2,9.19,1:55.93,4,9.13,1:56.26,3,9.32,1:56.22,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.13,2:04.87,2,9.14,2:05.07,4,9.29,2:05.55,3,9.02,2:05.24,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,8.99,2:13.86,2,9.04,2:14.11,4,8.96,2:14.51,3,9.01,2:14.25,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.34,2:23.20,2,9.25,2:23.36,3,9.02,2:23.53,4,9.32,2:23.57,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.26,2:32.46,3,9.42,2:32.78,2,9.23,2:32.76,4,9.53,2:33.10,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
1,9.15,2:41.61,3,9.22,2:42.00,2,9.12,2:41.88,4,8.96,2:42.06,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",5000mRelay,m,Semifinals,1
