Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME,Elena KAPLAN POSITION,Elena KAPLAN LAP TIME,Elena KAPLAN ELAPSED TIME,CSILIP Rita POSITION,CSILIP Rita LAP TIME,CSILIP Rita ELAPSED TIME,Alyson DUDEK POSITION,Alyson DUDEK LAP TIME,Alyson DUDEK ELAPSED TIME
0,7.469,7.469,0,7.677,7.677,0,8.371,8.371,0,7.714,7.714
0,9.849,17.318,0,10.174,17.851,0,10.988,19.359,0,10.009,17.723
0,9.706,27.023,0,9.883,27.734,0,10.606,29.964,0,9.725,27.448
0,9.929,36.953,0,10.050,37.783,0,11.067,41.031,0,9.754,37.202
0,,,0,,,0,,,0,,
