NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,KIKUCHI Kota POSITION,KIKUCHI Kota LAP TIME,KIKUCHI Kota ELAPSED TIME,EYBOG Daniil POSITION,EYBOG Daniil LAP TIME,EYBOG Daniil ELAPSED TIME,Leonardo PALLA POSITION,Leonardo PALLA LAP TIME,Leonardo PALLA ELAPSED TIME
1,6.99,6.99,2,7.12,7.12,3,7.24,7.24,4,7.43,7.43
1,8.99,15.98,2,9.01,16.13,3,8.99,16.23,4,9.20,16.63
1,8.56,24.54,2,8.56,24.69,3,8.53,24.76,4,8.90,25.53
1,8.68,33.22,2,8.86,33.55,3,8.83,33.59,4,9.23,34.76
1,9.10,42.312,2,9.08,42.626,3,9.21,42.792,4,9.70,44.455
