START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,8.79,8.79,6,8.95,8.95,3,8.67,8.67,4,8.75,8.75,1,8.48,8.48,2,8.57,8.57,7,9.10,9.10,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
6,11.97,20.76,1,11.42,20.37,5,11.98,20.65,4,11.77,20.52,2,11.93,20.41,3,11.93,20.50,7,11.82,20.92,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
4,10.64,31.40,1,10.86,31.23,6,10.90,31.55,5,10.92,31.44,3,10.92,31.33,2,10.81,31.31,7,10.71,31.63,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
1,10.17,41.57,2,10.44,41.67,6,10.45,42.00,5,10.48,41.92,4,10.50,41.83,3,10.44,41.75,7,10.46,42.09,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
1,10.36,51.93,3,10.50,52.17,6,10.41,52.41,5,10.42,52.34,2,10.22,52.05,4,10.50,52.25,7,10.42,52.51,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
1,10.63,1:02.56,3,10.61,1:02.78,6,10.57,1:02.98,4,10.48,1:02.82,2,10.60,1:02.65,5,10.60,1:02.85,7,10.58,1:03.09,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
2,10.76,1:13.32,4,10.80,1:13.58,6,10.88,1:13.86,3,10.59,1:13.41,1,10.61,1:13.26,5,10.84,1:13.69,7,10.88,1:13.97,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
2,10.38,1:23.70,4,10.34,1:23.92,6,10.27,1:24.13,3,10.37,1:23.78,1,10.37,1:23.63,5,10.32,1:24.01,7,10.28,1:24.25,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
1,9.96,1:33.66,4,10.06,1:33.98,6,10.08,1:34.21,3,10.03,1:33.81,2,10.05,1:33.68,5,10.07,1:34.08,7,10.10,1:34.35,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
1,9.81,1:43.47,2,9.51,1:43.49,6,9.50,1:43.71,3,9.75,1:43.56,5,9.94,1:43.62,4,9.54,1:43.62,7,9.51,1:43.86,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
2,9.60,1:53.07,1,9.34,1:52.83,6,9.87,1:53.58,3,9.62,1:53.18,5,9.81,1:53.43,4,9.67,1:53.29,7,9.75,1:53.61,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
2,9.30,2:02.37,1,9.25,2:02.08,6,9.39,2:02.97,3,9.36,2:02.54,5,9.43,2:02.86,4,9.34,2:02.63,7,9.69,2:03.30,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
2,9.42,2:11.79,1,9.33,2:11.41,6,9.52,2:12.49,3,9.51,2:12.05,5,9.50,2:12.36,4,9.68,2:12.31,7,9.90,2:13.20,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
2,9.73,2:21.513,1,9.59,2:20.996,4,9.79,2:22.273,0,,PEN,3,9.81,2:22.171,5,10.10,2:22.310,6,10.10,2:23.299,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,w,Semifinals,1
