START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,14.57,14.57,2,14.72,14.72,3,14.86,14.86,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,10.76,25.33,2,10.77,25.49,3,10.72,25.58,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,10.35,35.68,2,10.31,35.80,3,10.31,35.89,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,9.95,45.63,3,10.04,45.84,2,9.87,45.76,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,9.67,55.30,3,9.71,55.55,2,9.69,55.45,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,9.96,1:05.26,2,9.85,1:05.40,3,10.01,1:05.46,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,10.01,1:15.27,2,10.04,1:15.44,3,10.32,1:15.78,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,10.14,1:25.41,2,10.06,1:25.50,3,10.49,1:26.27,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
1,10.46,1:35.861,2,10.47,1:35.967,3,11.08,1:37.343,2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,w,RepHeats,1
