HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME
0,6.900,6.900,0,6.981,6.981,0,7.044,7.044,0,7.173,7.173
0,8.802,15.702,0,9.229,16.209,0,9.090,16.133,0,9.139,16.312
0,8.593,24.294,0,8.796,25.005,0,8.777,24.910,0,8.596,24.908
0,8.638,32.932,0,8.781,33.786,0,8.829,33.739,0,9.035,33.943
0,8.708,41.640,0,8.929,42.715,0,9.175,42.914,0,9.128,43.072
