Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME,Blake SKJELLERUP POSITION,Blake SKJELLERUP LAP TIME,Blake SKJELLERUP ELAPSED TIME
1,6.572,6.572,2,6.803,6.803,3,6.989,6.989,4,7.195,7.195
1,8.962,15.534,2,9.241,16.044,3,9.138,16.126,4,9.303,16.497
1,8.756,24.289,3,8.912,24.956,2,8.763,24.889,4,8.942,25.439
1,8.912,33.201,2,8.890,33.846,3,9.033,33.922,4,9.016,34.455
1,9.42,42.612,2,9.35,43.187,3,9.36,43.282,4,9.30,43.754
