HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Dejan HORVACKI POSITION,Dejan HORVACKI LAP TIME,Dejan HORVACKI ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME
0,6.667,6.667,0,6.766,6.766,0,7.632,7.632,0,9.618,9.618
0,8.747,15.414,0,9.029,15.795,0,9.958,17.590,0,8.227,17.845
0,8.649,24.064,0,8.850,24.645,0,9.974,27.563,0,6.863,24.708
0,8.593,32.657,0,9.098,33.743,0,10.381,37.944,0,8.113,32.821
0,8.989,41.646,0,9.452,43.195,0,,,0,10.595,43.416
