WATANABE Keita POSITION,WATANABE Keita LAP TIME,WATANABE Keita ELAPSED TIME,HANDEI Oleh POSITION,HANDEI Oleh LAP TIME,HANDEI Oleh ELAPSED TIME,WOLFGANG Matthias POSITION,WOLFGANG Matthias LAP TIME,WOLFGANG Matthias ELAPSED TIME,Jack BURROWS POSITION,Jack BURROWS LAP TIME,Jack BURROWS ELAPSED TIME
1,6.97,6.97,2,7.00,7.00,3,7.31,7.31,4,7.37,7.37
1,8.90,15.87,2,8.96,15.96,4,9.40,16.71,3,9.03,16.40
1,8.51,24.38,2,8.56,24.52,4,9.05,25.76,3,8.50,24.90
1,8.60,32.98,2,8.54,33.06,4,9.18,34.94,3,8.70,33.60
1,8.75,41.73,2,8.78,41.84,4,9.28,44.221,3,9.26,42.869
