Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME,J P KEPKA POSITION,J P KEPKA LAP TIME,J P KEPKA ELAPSED TIME,Lauge Hye LANGKJER POSITION,Lauge Hye LANGKJER LAP TIME,Lauge Hye LANGKJER ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME
0,14.473,14.473,0,14.457,14.457,0,14.367,14.367,0,14.564,14.564
0,11.798,26.271,0,11.950,26.406,0,12.172,26.539,0,11.918,26.482
0,11.471,37.742,0,11.439,37.846,0,11.401,37.940,0,11.483,37.965
0,10.675,48.417,0,10.757,48.603,0,10.708,48.647,0,10.396,48.361
0,10.077,58.494,0,,,0,10.031,58.678,0,9.821,58.182
0,9.798,1:08.291,0,,1:08.151,0,10.597,1:09.276,0,9.753,1:07.935
0,9.679,1:17.970,0,9.507,1:17.657,0,10.751,1:20.026,0,9.490,1:17.425
0,10.200,1:28.170,0,9.363,1:27.020,0,11.144,1:31.171,0,9.403,1:26.828
0,10.984,1:39.154,0,9.782,1:36.803,0,11.392,1:42.562,0,9.486,1:36.314
