Satoshi SAKASHITA POSITION,Satoshi SAKASHITA LAP TIME,Satoshi SAKASHITA ELAPSED TIME,Maxime FORTIN POSITION,Maxime FORTIN LAP TIME,Maxime FORTIN ELAPSED TIME,Dennis WALZER POSITION,Dennis WALZER LAP TIME,Dennis WALZER ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME
1,6.819,6.819,2,7.197,7.197,3,7.234,7.234,4,10.705,10.705
1,9.182,16.001,2,9.224,16.421,3,9.363,16.597,4,11.193,21.898
1,8.734,24.735,2,8.505,24.926,3,9.196,25.793,4,10.362,32.260
1,8.943,33.677,2,8.810,33.735,3,9.381,35.174,4,10.234,42.494
1,9.325,43.002,2,9.344,43.080,3,9.908,45.081,4,9.811,52.305
