FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Kasandra BRADETTE POSITION,Kasandra BRADETTE LAP TIME,Kasandra BRADETTE ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,SON Soo-Min POSITION,SON Soo-Min LAP TIME,SON Soo-Min ELAPSED TIME
1,7.12,7.12,2,7.31,7.31,3,7.46,7.46,4,7.68,7.68
1,9.43,16.55,2,9.47,16.78,3,9.41,16.87,4,9.41,17.09
1,8.92,25.47,2,8.92,25.70,3,8.94,25.81,4,8.92,26.01
1,9.19,34.66,3,9.14,34.84,2,8.93,34.74,4,8.98,34.99
1,9.47,44.130,4,9.65,44.487,2,9.47,44.209,3,9.40,44.385
