Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME,SIN da Woon POSITION,SIN da Woon LAP TIME,SIN da Woon ELAPSED TIME,Armstrong LAZENBY POSITION,Armstrong LAZENBY LAP TIME,Armstrong LAZENBY ELAPSED TIME,Edoardo REGGIANI POSITION,Edoardo REGGIANI LAP TIME,Edoardo REGGIANI ELAPSED TIME
1,6.82,6.82,2,6.93,6.93,3,7.43,7.43,5,7.66,7.66,4,7.55,7.55
1,8.92,15.74,2,8.87,15.80,3,9.00,16.43,5,9.21,16.87,4,9.01,16.56
1,8.49,24.23,2,8.53,24.33,3,8.58,25.01,5,9.11,25.98,4,8.57,25.13
1,8.63,32.86,2,8.60,32.93,3,8.60,33.61,5,9.12,35.10,4,8.70,33.83
1,8.82,41.673,2,8.83,41.754,3,9.07,42.679,5,9.31,44.406,4,8.94,42.767
