Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME,Lezleigh JAWORSKI POSITION,Lezleigh JAWORSKI LAP TIME,Lezleigh JAWORSKI ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME
0,7.173,7.173,0,7.541,7.541,0,7.731,7.731,0,7.759,7.759
0,9.616,16.788,0,9.808,17.349,0,9.748,17.479,0,9.621,17.380
0,9.479,26.267,0,9.345,26.694,0,9.404,26.882,0,9.388,26.768
0,9.469,35.736,0,9.545,36.239,0,9.444,36.326,0,9.492,36.260
0,9.778,45.514,0,9.673,45.912,0,10.119,46.446,0,9.752,46.012
