Mayo OGINO POSITION,Mayo OGINO LAP TIME,Mayo OGINO ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Kinga KOVACS POSITION,Kinga KOVACS LAP TIME,Kinga KOVACS ELAPSED TIME,Ekaterina STUKANOV POSITION,Ekaterina STUKANOV LAP TIME,Ekaterina STUKANOV ELAPSED TIME
1,7.728,7.728,2,7.821,7.821,3,7.974,7.974,4,8.099,8.099
1,10.158,17.885,2,10.293,18.113,3,10.180,18.154,4,10.073,18.171
1,9.894,27.778,2,9.856,27.969,3,9.860,28.014,4,9.960,28.131
1,9.960,37.738,2,9.962,37.930,3,9.939,37.952,4,10.005,38.135
1,10.27,48.004,2,10.32,48.246,3,10.42,48.366,4,10.34,48.472
