HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,KWAK Yoon-Gy POSITION,KWAK Yoon-Gy LAP TIME,KWAK Yoon-Gy ELAPSED TIME,Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME
1,6.71,6.71,4,6.92,6.92,2,6.81,6.81,5,7.07,7.07,3,6.89,6.89
1,8.96,15.67,4,9.10,16.02,2,8.97,15.78,5,9.06,16.13,3,9.00,15.89
1,8.39,24.06,4,8.36,24.38,2,8.39,24.17,5,8.51,24.64,3,8.40,24.29
1,8.50,32.56,4,8.41,32.79,2,8.47,32.64,5,8.77,33.41,3,8.44,32.73
1,8.79,41.343,4,21.94,54.729,0,,DQ,3,9.35,42.760,2,8.93,41.653
