START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,8.56,8.56,1,8.44,8.44,4,8.92,8.92,3,8.74,8.74,5,8.96,8.96,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,11.91,20.47,1,11.89,20.33,5,11.95,20.87,3,11.83,20.57,4,11.74,20.70,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,11.26,31.73,1,11.29,31.62,5,11.18,32.05,3,11.24,31.81,4,11.23,31.93,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,11.31,43.04,1,11.33,42.95,4,11.19,43.24,3,11.33,43.14,5,11.44,43.37,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
3,11.08,54.12,1,11.06,54.01,4,11.03,54.27,2,10.96,54.10,5,11.03,54.40,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,10.59,1:04.71,1,10.64,1:04.65,5,10.70,1:04.97,3,10.63,1:04.73,4,10.49,1:04.89,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,9.71,1:14.42,1,9.77,1:14.42,5,9.86,1:14.83,3,9.82,1:14.55,4,9.75,1:14.64,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,9.65,1:24.07,1,9.56,1:23.98,5,9.56,1:24.39,3,9.60,1:24.15,4,9.57,1:24.21,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,9.51,1:33.58,1,9.52,1:33.50,5,9.60,1:33.99,4,9.55,1:33.70,3,9.44,1:33.65,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,9.22,1:42.80,1,9.24,1:42.74,5,9.64,1:43.63,3,9.25,1:42.95,4,9.42,1:43.07,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,9.25,1:52.05,1,9.26,1:52.00,5,10.02,1:53.65,4,9.28,1:52.23,3,9.05,1:52.12,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
2,9.33,2:01.38,1,9.30,2:01.30,5,10.40,2:04.05,4,9.69,2:01.92,3,9.43,2:01.55,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
1,9.27,2:10.65,2,9.41,2:10.71,5,10.47,2:14.52,4,9.98,2:11.90,3,9.49,2:11.04,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
1,9.48,2:20.131,2,9.68,2:20.387,5,10.55,2:25.065,4,10.31,2:22.204,3,9.94,2:20.973,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,RepHeats,3
