Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Julie JUNG POSITION,Julie JUNG LAP TIME,Julie JUNG ELAPSED TIME,Dariya VOLOKITINA POSITION,Dariya VOLOKITINA LAP TIME,Dariya VOLOKITINA ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME
1,7.51,7.51,2,7.65,7.65,4,11.66,11.66,3,7.96,7.96
1,9.79,17.30,2,9.73,17.38,4,11.41,23.07,3,9.65,17.61
1,9.29,26.59,2,9.30,26.68,4,9.95,33.02,3,9.24,26.85
1,9.43,36.02,2,9.43,36.11,4,9.96,42.98,3,9.38,36.23
1,9.59,45.605,2,9.59,45.695,4,10.29,53.270,3,9.55,45.778
