START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,7.73,7.73,1,7.57,7.57,3,7.80,7.80,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",500m,w,RepHeats,4
2,9.83,17.56,1,9.90,17.47,3,9.85,17.65,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",500m,w,RepHeats,4
1,9.75,27.31,2,18.56,36.03,3,21.47,39.12,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",500m,w,RepHeats,4
1,9.64,36.95,3,24.76,1:00.79,2,12.98,52.10,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",500m,w,RepHeats,4
1,9.84,46.782,2,14.66,1:15.449,0,,PEN,2011-2012,"ISU World Cup 2011/2012, JPN, Nagoya",500m,w,RepHeats,4
