Alex BOISVERT-LACROIX POSITION,Alex BOISVERT-LACROIX LAP TIME,Alex BOISVERT-LACROIX ELAPSED TIME,Paul WORTH POSITION,Paul WORTH LAP TIME,Paul WORTH ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME
1,6.420,6.420,2,6.800,6.800,4,7.100,7.100,3,6.980,6.980
1,9.110,15.540,2,9.070,15.870,3,9.000,16.110,4,9.210,16.190
1,8.960,24.500,4,8.960,24.830,2,8.620,24.740,3,8.590,24.790
1,8.840,33.340,2,8.850,33.680,3,9.180,33.920,4,9.200,33.990
1,9.320,42.670,2,9.370,43.060,4,9.370,43.300,3,9.210,43.200
