Mariann NAGY POSITION,Mariann NAGY LAP TIME,Mariann NAGY ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Maaike VOS POSITION,Maaike VOS LAP TIME,Maaike VOS ELAPSED TIME
0,7.822,7.822,0,7.384,7.384,0,7.580,7.580,0,7.558,7.558
0,10.346,18.168,0,9.646,17.030,0,9.749,17.329,0,9.904,17.461
0,9.737,27.905,0,9.402,26.432,0,9.400,26.729,0,9.319,26.780
0,10.317,38.222,0,9.728,36.160,0,9.605,36.334,0,9.585,36.365
0,10.888,49.110,0,9.855,46.015,0,,,0,9.986,46.351
