Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,Fabio CARTA POSITION,Fabio CARTA LAP TIME,Fabio CARTA ELAPSED TIME
0,6.744,6.744,0,6.950,6.950,0,7.175,7.175
0,9.255,16.000,0,9.304,16.253,0,9.250,16.425
0,8.826,24.826,0,9.171,25.424,0,9.026,25.451
0,8.951,33.776,0,9.455,34.879,0,9.112,34.564
0,9.227,43.004,0,9.901,44.780,0,,
