AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME,Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME
0,7.171,7.171,0,6.688,6.688,0,6.747,6.747,0,7.420,7.420
0,8.866,16.037,0,9.182,15.869,0,9.050,15.797,0,8.810,16.230
0,8.691,24.728,0,8.587,24.457,0,8.670,24.468,0,8.569,24.798
0,8.578,33.306,0,8.684,33.141,0,8.986,33.454,0,8.898,33.696
0,8.829,42.135,0,9.155,42.295,0,9.271,42.724,0,8.713,42.409
