LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME,KIM Byeong Jun POSITION,KIM Byeong Jun LAP TIME,KIM Byeong Jun ELAPSED TIME
1,6.85,6.85,4,7.08,7.08,3,7.01,7.01,2,7.00,7.00
1,9.02,15.87,4,9.22,16.30,3,9.15,16.16,2,9.07,16.07
1,8.51,24.38,4,8.42,24.72,2,8.36,24.52,3,8.46,24.53
1,8.62,33.00,4,8.59,33.31,2,8.61,33.13,3,8.68,33.21
1,8.81,41.809,3,8.82,42.125,2,8.79,41.916,4,17.14,50.348
