START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,7.22,7.22,3,7.28,7.28,1,6.96,6.96,4,7.33,7.33,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),500m,m,Rep.Quarterfinals,2
2,8.92,16.14,3,9.19,16.47,1,8.92,15.88,4,9.41,16.74,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),500m,m,Rep.Quarterfinals,2
2,8.28,24.42,3,8.50,24.97,1,8.48,24.36,4,8.69,25.43,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),500m,m,Rep.Quarterfinals,2
1,8.38,32.80,3,8.48,33.45,2,8.55,32.91,4,8.76,34.19,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),500m,m,Rep.Quarterfinals,2
1,8.67,41.47,3,8.88,42.334,2,8.72,41.63,4,9.07,43.262,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),500m,m,Rep.Quarterfinals,2
