Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,Vitali BAZYLENKO POSITION,Vitali BAZYLENKO LAP TIME,Vitali BAZYLENKO ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Oleksiy KOSHELENKO POSITION,Oleksiy KOSHELENKO LAP TIME,Oleksiy KOSHELENKO ELAPSED TIME
0,13.285,13.285,0,13.321,13.321,0,13.459,13.459,0,13.785,13.785,0,13.480,13.480
0,10.312,23.596,0,10.340,23.661,0,10.247,23.706,0,10.301,24.086,0,10.267,23.747
0,10.268,33.864,0,10.155,33.816,0,10.345,34.051,0,10.033,34.118,0,10.284,34.031
0,10.032,43.896,0,10.093,43.908,0,10.002,44.052,0,10.184,44.302,0,10.249,44.281
0,9.727,53.623,0,9.393,53.301,0,9.357,53.410,0,9.586,53.888,0,9.488,53.768
0,9.406,1:03.030,0,9.299,1:02.601,0,9.348,1:02.758,0,9.349,1:03.237,0,9.468,1:03.237
0,9.541,1:12.570,0,9.592,1:12.193,0,9.650,1:12.407,0,9.290,1:12.527,0,9.440,1:12.676
0,9.948,1:22.518,0,9.491,1:21.684,0,9.919,1:22.327,0,8.921,1:21.448,0,9.599,1:22.275
0,10.988,1:33.507,0,9.867,1:31.551,0,10.281,1:32.608,0,9.441,1:30.889,0,10.160,1:32.434
