Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Sascha LAUBER POSITION,Sascha LAUBER LAP TIME,Sascha LAUBER ELAPSED TIME,Alex McEWAN POSITION,Alex McEWAN LAP TIME,Alex McEWAN ELAPSED TIME
2,6.985,6.985,1,6.961,6.961,3,7.028,7.028,4,7.298,7.298
2,9.258,16.243,1,9.256,16.216,3,9.308,16.335,4,9.277,16.575
2,8.841,25.084,1,8.819,25.035,3,8.891,25.226,4,8.843,25.418
2,9.015,34.098,1,9.016,34.050,4,9.402,34.627,3,8.846,34.263
2,9.30,43.395,1,9.29,43.340,4,9.79,44.409,3,9.24,43.501
