WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,CASSINELLI Andrea POSITION,CASSINELLI Andrea LAP TIME,CASSINELLI Andrea ELAPSED TIME,EYBOG Daniil POSITION,EYBOG Daniil LAP TIME,EYBOG Daniil ELAPSED TIME
1,6.77,6.77,2,6.97,6.97,4,7.22,7.22,5,7.37,7.37,3,7.10,7.10
1,8.67,15.44,2,8.71,15.68,4,8.89,16.11,5,8.84,16.21,3,8.74,15.84
1,8.22,23.66,2,8.19,23.87,4,8.28,24.39,5,8.33,24.54,3,8.26,24.10
1,8.35,32.01,2,8.37,32.24,4,8.49,32.88,5,8.69,33.23,3,8.38,32.48
1,8.61,40.611,2,8.55,40.770,4,9.25,42.110,5,33.17,1:06.346,3,8.59,41.056
