RUUSU Danila POSITION,RUUSU Danila LAP TIME,RUUSU Danila ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME,Mathieu GIROUX POSITION,Mathieu GIROUX LAP TIME,Mathieu GIROUX ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME
0,7.676,7.676,0,6.995,6.995,0,6.941,6.941,0,7.069,7.069
0,11.619,19.295,0,9.627,16.622,0,9.311,16.252,0,9.333,16.401
0,10.856,30.151,0,8.954,25.575,0,8.976,25.228,0,8.952,25.353
0,10.916,41.067,0,9.083,34.658,0,8.910,34.138,0,8.942,34.296
0,,,0,,,0,,,0,,
