Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Jordan MALONE POSITION,Jordan MALONE LAP TIME,Jordan MALONE ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME
0,15.563,15.563,0,15.207,15.207,0,15.170,15.170,0,15.574,15.574
0,10.236,25.799,0,10.131,25.339,0,10.497,25.667,0,10.505,26.079
0,9.624,35.423,0,9.710,35.048,0,9.598,35.265,0,9.366,35.445
0,9.278,44.701,0,9.279,44.327,0,9.358,44.623,0,9.038,44.482
0,9.020,53.721,0,9.112,53.440,0,8.993,53.615,0,9.011,53.493
0,9.071,1:02.791,0,9.007,1:02.447,0,9.027,1:02.642,0,9.076,1:02.569
0,8.923,1:11.714,0,8.976,1:11.423,0,9.007,1:11.649,0,9.215,1:11.785
0,9.010,1:20.723,0,9.102,1:20.525,0,8.995,1:20.645,0,8.950,1:20.734
0,9.174,1:29.897,0,8.984,1:29.509,0,9.166,1:29.811,0,8.871,1:29.605
