Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME,Charles Ryan LEVEILLE POSITION,Charles Ryan LEVEILLE LAP TIME,Charles Ryan LEVEILLE ELAPSED TIME
0,7.170,7.170,0,6.875,6.875,0,7.225,7.225,0,7.036,7.036
0,8.991,16.161,0,9.228,16.103,0,9.489,16.714,0,9.381,16.417
0,8.798,24.959,0,8.628,24.731,0,8.697,25.412,0,8.726,25.142
0,8.977,33.936,0,8.920,33.650,0,8.662,34.073,0,8.907,34.049
0,9.361,43.297,0,9.249,42.899,0,9.206,43.280,0,9.152,43.201
