Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME
0,14.150,14.150,0,14.396,14.396,0,14.359,14.359,0,14.540,14.540
0,11.230,25.380,0,11.101,25.498,0,11.015,25.374,0,11.148,25.688
0,10.412,35.792,0,10.199,35.696,0,10.203,35.577,0,10.140,35.829
0,10.739,46.531,0,10.223,45.919,0,10.228,45.805,0,10.213,46.042
0,10.296,56.827,0,10.369,56.288,0,10.235,56.040,0,10.337,56.379
0,10.079,1:06.906,0,10.134,1:06.423,0,10.156,1:06.196,0,10.081,1:06.459
0,10.394,1:17.299,0,9.961,1:16.384,0,9.936,1:16.132,0,9.938,1:16.398
0,10.732,1:28.031,0,10.140,1:26.523,0,10.285,1:26.418,0,10.251,1:26.649
0,11.278,1:39.309,0,10.407,1:36.931,0,10.285,1:36.702,0,10.090,1:36.739
