Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Dustin MILLER POSITION,Dustin MILLER LAP TIME,Dustin MILLER ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME
1,6.85,6.85,2,6.99,6.99,4,7.08,7.08,3,7.07,7.07
1,9.25,16.10,3,9.43,16.42,4,9.41,16.49,2,9.12,16.19
1,8.45,24.55,3,8.71,25.13,4,8.70,25.19,2,8.50,24.69
1,8.74,33.29,3,8.81,33.94,4,8.75,33.94,2,8.72,33.41
1,9.02,42.307,4,9.28,43.219,3,8.89,42.821,2,8.99,42.392
