Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME
0,6.721,6.721,0,6.823,6.823,0,7.300,7.300,0,6.842,6.842
0,8.749,15.470,0,9.030,15.853,0,9.052,16.352,0,9.073,15.914
0,8.777,24.247,0,8.683,24.536,0,8.975,25.327,0,8.599,24.513
0,8.710,32.957,0,8.855,33.390,0,9.069,34.396,0,8.932,33.445
0,8.965,41.922,0,9.294,42.684,0,,,0,9.365,42.810
