WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Charle COURNOYER POSITION,Charle COURNOYER LAP TIME,Charle COURNOYER ELAPSED TIME,HAN Tianyu POSITION,HAN Tianyu LAP TIME,HAN Tianyu ELAPSED TIME,J.R. CELSKI POSITION,J.R. CELSKI LAP TIME,J.R. CELSKI ELAPSED TIME,Satoshi SAKASHITA POSITION,Satoshi SAKASHITA LAP TIME,Satoshi SAKASHITA ELAPSED TIME
1,6.65,6.65,3,6.92,6.92,2,6.75,6.75,4,7.04,7.04,5,7.18,7.18
1,8.71,15.36,3,8.71,15.63,2,8.71,15.46,4,8.75,15.79,5,8.74,15.92
1,8.30,23.66,3,8.25,23.88,2,8.28,23.74,4,8.24,24.03,5,8.34,24.26
1,8.49,32.15,2,8.35,32.23,3,8.61,32.35,4,8.40,32.43,5,8.57,32.83
1,8.70,40.846,2,8.72,40.945,3,8.81,41.151,4,8.73,41.152,5,8.84,41.661
