Andreas TANNER POSITION,Andreas TANNER LAP TIME,Andreas TANNER ELAPSED TIME,MO Ming-Jui POSITION,MO Ming-Jui LAP TIME,MO Ming-Jui ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME,Jarmil HRUZA POSITION,Jarmil HRUZA LAP TIME,Jarmil HRUZA ELAPSED TIME
3,7.098,7.098,4,7.475,7.475,1,6.920,6.920,2,7.064,7.064
3,10.016,17.114,4,10.276,17.750,1,9.222,16.142,2,9.606,16.669
3,9.709,26.822,4,10.054,27.804,1,9.097,25.238,2,9.384,26.052
3,9.770,36.591,4,9.978,37.782,1,9.372,34.610,2,9.782,35.833
3,10.10,46.685,4,10.63,48.407,1,10.20,44.808,2,10.43,46.263
