Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Nita AVRITH POSITION,Nita AVRITH LAP TIME,Nita AVRITH ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME,Tina KOENIG POSITION,Tina KOENIG LAP TIME,Tina KOENIG ELAPSED TIME
0,7.130,7.130,0,7.471,7.471,0,7.786,7.786,0,7.496,7.496
0,9.566,16.696,0,9.481,16.952,0,9.772,17.558,0,9.561,17.057
0,9.243,25.939,0,9.185,26.137,0,9.365,26.923,0,9.296,26.353
0,9.353,35.292,0,9.237,35.373,0,9.644,36.567,0,9.364,35.717
0,9.681,44.973,0,9.599,44.973,0,10.013,46.580,0,9.692,45.409
