Yuka KAMINO POSITION,Yuka KAMINO LAP TIME,Yuka KAMINO ELAPSED TIME,JEON da-Hye POSITION,JEON da-Hye LAP TIME,JEON da-Hye ELAPSED TIME,Khushboo SAINI POSITION,Khushboo SAINI LAP TIME,Khushboo SAINI ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME
1,7.396,7.396,2,7.658,7.658,4,8.813,8.813,3,7.869,7.869
1,10.066,17.462,2,9.933,17.591,4,12.748,21.560,3,9.927,17.795
1,9.720,27.182,2,9.708,27.298,4,12.794,34.353,3,9.623,27.417
1,9.846,37.027,2,9.898,37.196,4,13.587,47.940,3,9.852,37.269
1,10.24,47.259,2,10.16,47.350,4,13.33,1:01.262,3,10.41,47.677
