START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,9.440,9.440,4,9.761,9.761,5,9.790,9.790,2,9.471,9.471,,,,3,9.722,9.722,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
3,13.473,22.913,4,13.397,23.157,1,12.612,22.401,2,13.408,22.879,,,,5,13.448,23.170,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
3,11.591,34.503,4,11.484,34.641,2,12.015,34.415,5,11.766,34.644,,,,1,11.111,34.280,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
3,11.239,45.742,5,11.730,46.370,4,11.698,46.113,2,10.995,45.639,,,,1,11.247,45.526,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
4,10.987,56.728,5,10.972,57.342,3,10.580,56.692,1,10.515,56.154,,,,2,10.923,56.448,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
4,10.893,1:07.620,5,10.723,1:08.064,3,10.879,1:07.571,1,11.058,1:07.211,,,,2,10.935,1:07.383,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
2,10.391,1:18.011,5,10.868,1:18.932,1,10.363,1:17.933,3,10.810,1:18.020,,,,4,10.793,1:18.176,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
1,9.719,1:27.730,5,9.832,1:28.763,2,10.110,1:28.043,3,10.063,1:28.083,,,,4,9.959,1:28.134,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
1,10.315,1:38.044,5,10.411,1:39.174,2,10.033,1:38.075,3,10.241,1:38.324,,,,4,10.201,1:38.335,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
1,10.213,1:48.256,5,10.093,1:49.267,2,10.414,1:48.488,4,10.345,1:48.668,,,,3,10.290,1:48.624,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
1,10.141,1:58.397,5,9.822,1:59.089,2,10.059,1:58.547,4,10.167,1:58.834,,,,3,10.038,1:58.662,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
1,10.018,2:08.415,5,10.251,2:09.339,3,10.219,2:08.765,4,9.961,2:08.795,,,,2,10.028,2:08.690,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
1,10.066,2:18.481,5,10.212,2:19.551,3,9.991,2:18.756,4,10.101,2:18.896,,,,2,9.969,2:18.659,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
1,10.08,2:28.557,6,11.69,2:31.238,3,10.03,2:28.783,4,10.18,2:29.075,5,,2:29.176,2,9.98,2:28.638,2004-2005,2005 Winter Universiade,1500m,w,SemiFinals,1
