Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,EARLE Marissa POSITION,EARLE Marissa LAP TIME,EARLE Marissa ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME
1,7.226,7.226,2,7.278,7.278,4,7.778,7.778,5,7.982,7.982,3,7.468,7.468
1,9.611,16.838,2,9.661,16.939,4,9.976,17.754,5,10.119,18.101,3,9.587,17.055
1,9.357,26.194,2,9.268,26.207,4,9.224,26.979,5,9.840,27.941,3,9.364,26.419
1,9.183,35.377,2,9.452,35.659,4,9.766,36.745,5,10.519,38.460,3,9.372,35.791
1,9.585,44.962,3,9.663,45.321,4,9.824,46.569,5,11.665,50.125,2,9.464,45.255
