WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,ANDERMANN Dominic POSITION,ANDERMANN Dominic LAP TIME,ANDERMANN Dominic ELAPSED TIME,de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME,Reinis BERZINS POSITION,Reinis BERZINS LAP TIME,Reinis BERZINS ELAPSED TIME
2,13.51,13.51,5,13.90,13.90,4,13.78,13.78,3,13.69,13.69,1,13.35,13.35
2,10.34,23.85,5,10.21,24.11,3,10.17,23.95,4,10.29,23.98,1,10.37,23.72
2,10.64,34.49,5,10.61,34.72,3,10.61,34.56,3,10.58,34.56,1,10.65,34.37
2,9.94,44.43,5,10.01,44.73,1,9.70,44.26,3,10.01,44.57,4,10.21,44.58
2,9.29,53.72,5,9.43,54.16,1,9.31,53.57,3,9.27,53.84,4,9.38,53.96
2,8.96,1:02.68,5,9.20,1:03.36,1,8.97,1:02.54,3,9.00,1:02.84,4,9.03,1:02.99
2,8.95,1:11.63,5,9.41,1:12.77,1,8.98,1:11.52,3,8.90,1:11.74,4,8.85,1:11.84
2,8.96,1:20.59,5,9.90,1:22.67,1,8.95,1:20.47,3,9.14,1:20.88,4,9.15,1:20.99
2,9.22,1:29.81,5,10.38,1:33.05,1,9.17,1:29.64,3,9.37,1:30.25,4,9.34,1:30.33
