START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.58,12.58,3,12.85,12.85,2,12.70,12.70,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
1,9.52,22.10,3,9.48,22.33,2,9.53,22.23,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
1,9.25,31.35,3,9.24,31.57,2,9.25,31.48,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
1,9.14,40.49,3,9.15,40.72,2,9.15,40.63,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
1,9.24,49.73,3,9.20,49.92,2,9.19,49.82,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
1,9.40,59.13,3,9.44,59.36,2,9.40,59.22,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
3,9.45,1:08.58,2,9.08,1:08.44,1,9.19,1:08.41,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
3,9.60,1:18.18,1,8.94,1:17.38,2,9.61,1:18.02,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
3,9.67,1:27.844,1,9.35,1:26.729,2,9.41,1:27.424,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1000m(2),m,Preliminaries,2
