START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,8.93,,2,9.05,9.05,3,9.19,,4,9.34,9.34,5,9.54,9.54,7,9.81,9.81,6,9.66,9.66,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
1,12.91,,2,12.89,21.94,3,12.86,,5,12.96,22.30,6,12.91,22.45,7,12.76,22.57,4,12.51,22.17,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
1,12.34,,2,12.37,34.31,4,12.37,,5,12.30,34.60,6,12.31,34.76,7,12.21,34.78,2,12.14,34.31,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
2,11.78,,4,11.82,46.13,5,11.90,,6,11.85,46.45,7,11.82,46.58,1,11.08,45.86,2,11.65,45.96,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
5,12.04,,2,11.78,57.91,6,11.81,,7,11.80,58.25,4,11.41,57.99,1,11.92,57.78,2,11.95,57.91,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
4,11.12,,1,10.95,1:08.86,5,11.07,,6,11.05,1:09.30,3,11.00,1:08.99,2,11.15,1:08.93,7,11.49,1:09.40,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
1,10.42,,3,10.76,1:19.62,5,10.73,,6,10.76,1:20.06,4,10.80,1:19.79,2,10.65,1:19.58,7,10.77,1:20.17,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
1,9.98,,2,9.96,1:29.58,5,9.95,,6,9.94,1:30.00,4,9.95,1:29.74,3,10.03,1:29.61,7,9.84,1:30.01,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
1,10.03,,2,10.13,1:39.71,6,10.31,,7,10.30,1:40.30,4,10.20,1:39.94,3,10.19,1:39.80,5,10.03,1:40.04,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
1,9.83,,2,9.78,1:49.49,6,9.73,,7,9.84,1:50.14,4,9.75,1:49.69,3,9.77,1:49.57,5,9.76,1:49.80,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
1,9.72,,2,9.71,1:59.20,5,9.53,,7,9.67,1:59.81,3,9.55,1:59.24,4,9.71,1:59.28,5,9.65,1:59.45,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
6,10.31,,2,9.71,2:08.91,4,9.65,,7,9.91,2:09.72,1,9.55,2:08.79,3,9.71,2:08.99,5,9.77,2:09.22,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
6,9.89,,2,9.60,2:18.51,3,9.53,,7,10.18,2:19.90,1,9.56,2:18.35,3,9.64,2:18.63,5,9.72,2:18.94,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
6,9.95,,2,9.73,2:28.24,4,9.90,,7,10.67,2:30.57,1,9.54,2:27.89,3,9.85,2:28.48,5,9.95,2:28.89,2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Semifinals,2
