Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME,Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME,Pierre BODA POSITION,Pierre BODA LAP TIME,Pierre BODA ELAPSED TIME,SAULITIS Jekabs POSITION,SAULITIS Jekabs LAP TIME,SAULITIS Jekabs ELAPSED TIME
1,6.81,6.81,2,6.91,6.91,3,7.10,7.10,4,12.03,12.03
1,9.25,16.06,2,9.31,16.22,3,9.33,16.43,4,14.09,26.12
1,8.75,24.81,2,8.77,24.99,3,8.95,25.38,4,10.67,36.79
1,8.81,33.62,2,8.98,33.97,3,9.07,34.45,4,10.83,47.62
1,9.10,42.720,2,9.44,43.402,3,9.46,43.906,4,10.61,58.224
