BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,LEE Han-Bin POSITION,LEE Han-Bin LAP TIME,LEE Han-Bin ELAPSED TIME,ZHANG Hongchao POSITION,ZHANG Hongchao LAP TIME,ZHANG Hongchao ELAPSED TIME,Jack WHELBOURNE POSITION,Jack WHELBOURNE LAP TIME,Jack WHELBOURNE ELAPSED TIME
2,13.26,13.26,1,13.14,13.14,4,13.49,13.49,3,13.35,13.35
2,9.97,23.23,1,9.99,23.13,4,9.99,23.48,3,10.02,23.37
2,9.44,32.67,1,9.44,32.57,4,9.45,32.93,3,9.43,32.80
2,9.26,41.93,1,9.25,41.82,4,9.23,42.16,3,9.24,42.04
2,9.05,50.98,1,9.06,50.88,4,9.07,51.23,3,9.03,51.07
2,8.84,59.82,1,8.86,59.74,4,22.85,1:14.08,3,8.87,59.94
2,8.91,1:08.73,1,8.91,1:08.65,4,14.44,1:28.52,3,8.88,1:08.82
2,9.00,1:17.73,1,9.01,1:17.66,4,11.89,1:40.41,3,8.97,1:17.79
3,9.15,1:26.872,2,9.20,1:26.851,4,12.32,1:52.729,1,8.94,1:26.730
